,Fx,Fy,Fz,Mx,My,Mz,t
209,2.797268,-0.055256,-34.402037,-0.27471,-0.894562,-0.055588,7983.928771119
210,2.852751,-0.108605,-34.989621,-0.285642,-0.893425,-0.061483,7983.929188394
211,3.042798,-0.239764,-35.432984,-0.284076,-0.912377,-0.058072,7983.929632483
212,3.054157,-0.292957,-36.087109,-0.301245,-0.907041,-0.061496,7983.930059646
213,3.193029,-0.15048,-36.630688,-0.292962,-0.909711,-0.064151,7983.930473939
214,3.255487,-0.163962,-36.850878,-0.291968,-0.921032,-0.064895,7983.930912565
215,3.254657,-0.156645,-37.401302,-0.282197,-0.910021,-0.062096,7983.931355857
216,3.254116,-0.133153,-37.733937,-0.276929,-0.914291,-0.06519,7983.931761206
217,3.327829,-0.221823,-37.928615,-0.255339,-0.927466,-0.058972,7983.932204239
218,3.198484,-0.294007,-38.517182,-0.265565,-0.918611,-0.063493,7983.932635588
219,3.125833,-0.469297,-38.683068,-0.254674,-0.920309,-0.062949,7983.933045714
220,2.98452,-0.705654,-38.773896,-0.266918,-0.917878,-0.068761,7983.933491821
221,2.959545,-1.124951,-38.545994,-0.269609,-0.92393,-0.065279,7983.933917299
222,2.85638,-1.331862,-38.593866,-0.286239,-0.915698,-0.069314,7983.934193853
223,2.678993,-1.765037,-38.435161,-0.307889,-0.911896,-0.071371,7983.934626646
224,2.535282,-1.942923,-38.451835,-0.316175,-0.888975,-0.07613,7983.935066235
225,2.381301,-2.2681,-38.565101,-0.366152,-0.8735,-0.083126,7983.935482268
226,2.261181,-2.538839,-38.428914,-0.383652,-0.866942,-0.081759,7983.935763303
227,2.237044,-2.718202,-38.284117,-0.410029,-0.860423,-0.0841,7983.93605756
228,2.288308,-2.941393,-38.155414,-0.40981,-0.873109,-0.084416,7983.936498316
229,2.263034,-2.973566,-38.153648,-0.422216,-0.863725,-0.086648,7983.936907923
230,2.380761,-2.819796,-38.22074,-0.420334,-0.862628,-0.091101,7983.937345568
231,2.337738,-2.677818,-37.883473,-0.417105,-0.862368,-0.091298,7983.937783824
232,2.484514,-2.620104,-37.726291,-0.41347,-0.881863,-0.085009,7983.938194802
233,2.61254,-2.333902,-37.645998,-0.381667,-0.902373,-0.082791,7983.938643168
234,2.583457,-2.004989,-37.479187,-0.373952,-0.895951,-0.082689,7983.939078091
235,2.584748,-1.695317,-37.47045,-0.344365,-0.905167,-0.081254,7983.939484254
236,2.536941,-1.256327,-37.342761,-0.319246,-0.893846,-0.081156,7983.939920788
237,2.560843,-1.103547,-37.001971,-0.304848,-0.901123,-0.073433,7983.940360858
238,2.495777,-0.874412,-36.768576,-0.294367,-0.894153,-0.070314,7983.94077104
239,2.466593,-0.90987,-36.188031,-0.279501,-0.904634,-0.062994,7983.941206222
240,2.385737,-0.891724,-35.853901,-0.279974,-0.904329,-0.059308,7983.941642959
241,2.365304,-0.757814,-35.446617,-0.271404,-0.897162,-0.057856,7983.942057585
242,2.176947,-0.872717,-35.041679,-0.294176,-0.886097,-0.058152,7983.942491563
243,2.204742,-0.839445,-34.754761,-0.277938,-0.890696,-0.056042,7983.94293293
244,2.048201,-0.775958,-34.89119,-0.297082,-0.872512,-0.061378,7983.943198687
245,1.946109,-0.915276,-34.37401,-0.316461,-0.868947,-0.056144,7983.943632943
246,1.895887,-1.062773,-33.689531,-0.315345,-0.883451,-0.05374,7983.944080032
247,1.687006,-1.142708,-33.430757,-0.332869,-0.873733,-0.054025,7983.944494306
248,1.669096,-1.138411,-33.133869,-0.333699,-0.884094,-0.051167,7983.944773044
249,1.61151,-1.036026,-32.877371,-0.318431,-0.887186,-0.049113,7983.945064375
250,1.439074,-0.964977,-32.756055,-0.330478,-0.872329,-0.049126,7983.945356225
251,1.310746,-0.725349,-32.452234,-0.322507,-0.861889,-0.050077,7983.945778851
252,1.160217,-0.447625,-32.437225,-0.310188,-0.847543,-0.048456,7983.946214033
253,1.08304,-0.335295,-31.883947,-0.296399,-0.849942,-0.04338,7983.94664764
254,0.95739,-0.049894,-31.431624,-0.280836,-0.842772,-0.04129,7983.947210728
255,0.949207,-0.049727,-30.886814,-0.262004,-0.857098,-0.033976,7983.947640169
256,0.936158,0.030957,-30.528746,-0.240406,-0.85861,-0.033544,7983.948089425
257,0.918217,0.01718,-30.200921,-0.239484,-0.856602,-0.032152,7983.948491588
258,0.934023,0.080001,-30.079665,-0.247697,-0.85416,-0.030455,7983.948925233
259,0.947142,0.074652,-30.073633,-0.264748,-0.844785,-0.033369,7983.949371137
260,0.954784,-0.124486,-29.679218,-0.271981,-0.851221,-0.029752,7983.949779985
261,0.967099,-0.102373,-29.493403,-0.288522,-0.834538,-0.03585,7983.95021337
262,1.224287,0.020798,-29.134552,-0.260064,-0.853376,-0.035226,7983.950653848
263,1.174654,-0.169388,-29.020279,-0.298979,-0.843287,-0.03825,7983.951070678
264,1.252935,-0.137541,-29.051956,-0.304392,-0.838356,-0.038762,7983.951502175
265,1.384749,-0.187536,-28.801095,-0.2951,-0.851638,-0.034978,7983.951940986
266,1.531849,-0.047916,-28.840683,-0.273385,-0.854504,-0.035621,7983.95222565
267,1.615082,-0.069194,-28.583808,-0.277235,-0.855873,-0.034829,7983.952641906
268,1.825077,-0.064798,-28.550629,-0.269494,-0.869279,-0.034736,7983.953084477
269,1.966594,0.000276,-28.690817,-0.26998,-0.877999,-0.035288,7983.953501677
270,2.050052,-0.044874,-28.544191,-0.273951,-0.879356,-0.033648,7983.953793471
271,2.148171,0.074501,-28.866553,-0.268276,-0.873106,-0.03317,7983.954071858
272,2.23681,-0.001541,-28.688268,-0.26559,-0.886586,-0.030985,7983.954368911
273,2.322052,-0.093586,-28.510899,-0.268497,-0.884444,-0.030148,7983.954796667
274,2.600793,-0.102858,-28.703085,-0.24339,-0.907676,-0.026095,7983.95521083
275,2.68215,-0.318163,-28.628168,-0.268904,-0.911516,-0.023596,7983.9556549
276,2.759677,-0.356051,-28.924554,-0.276968,-0.903464,-0.028734,7983.956224303
277,2.796553,-0.349242,-29.289591,-0.279963,-0.898161,-0.030755,7983.956654892
278,2.976433,-0.595039,-29.197389,-0.271121,-0.920177,-0.025448,7983.957087074
279,3.016043,-0.640761,-29.199765,-0.278809,-0.920213,-0.028546,7983.95749983
280,2.959792,-0.580357,-29.557865,-0.29966,-0.898031,-0.03671,7983.957936085
281,2.949239,-0.814951,-29.500054,-0.298108,-0.902323,-0.032992,7983.958375137
282,2.950392,-0.935394,-29.618996,-0.303948,-0.90227,-0.036152,7983.958790523
283,3.052241,-1.015001,-29.955901,-0.309102,-0.907026,-0.041459,7983.9593725
284,3.029509,-0.998797,-30.143283,-0.307193,-0.898658,-0.045272,7983.959804329
285,3.094586,-1.107794,-30.48296,-0.305474,-0.907939,-0.047581,7983.960382658
286,3.076075,-1.236984,-30.86432,-0.303352,-0.900544,-0.051386,7983.960807525
287,3.112212,-1.185267,-31.266819,-0.305066,-0.903173,-0.057478,7983.961231003
288,3.084176,-1.288122,-31.926641,-0.3214,-0.895509,-0.061773,7983.961656611
289,3.181792,-1.440551,-31.907681,-0.301957,-0.915635,-0.05736,7983.962093626
290,3.049314,-1.636396,-31.984442,-0.340001,-0.909962,-0.067686,7983.962514937
291,3.00028,-1.633514,-32.416902,-0.352125,-0.90446,-0.069744,7983.962936489
292,2.980127,-1.649256,-32.711321,-0.34997,-0.911571,-0.070538,7983.963379763
293,2.856269,-1.650544,-32.860648,-0.346096,-0.901269,-0.070549,7983.963656465
294,2.834313,-1.592017,-33.261473,-0.339399,-0.906091,-0.071239,7983.964079313
295,2.808176,-1.379498,-33.622993,-0.32434,-0.893955,-0.074079,7983.964517717
296,2.817044,-1.337429,-33.670096,-0.299397,-0.905086,-0.073564,7983.964953362
297,2.664648,-1.275445,-34.070163,-0.304739,-0.890931,-0.078908,7983.965367469
298,2.56305,-1.265823,-34.477029,-0.293291,-0.886733,-0.078073,7983.965800799
299,2.459499,-1.38148,-34.517225,-0.306027,-0.889465,-0.080642,7983.966243018
300,2.46753,-1.50684,-34.606043,-0.297268,-0.897397,-0.081641,7983.966652866
301,2.37005,-1.664271,-34.509847,-0.295811,-0.884057,-0.08019,7983.966942919
302,2.368146,-1.639626,-34.660038,-0.295503,-0.885289,-0.085707,7983.967234732
303,2.243972,-2.004819,-34.70843,-0.328552,-0.876703,-0.088149,7983.967669469
304,2.177942,-2.18328,-35.010726,-0.348299,-0.867583,-0.095116,7983.968091669
305,2.199086,-2.413596,-35.203089,-0.366437,-0.872548,-0.098247,7983.968528573
306,2.222112,-2.594422,-35.507616,-0.372702,-0.875581,-0.100543,7983.968966625
307,2.221708,-2.71303,-35.511643,-0.383443,-0.87104,-0.10127,7983.9693679
308,2.200859,-2.819767,-35.738501,-0.388964,-0.866358,-0.103533,7983.969805285
309,2.350647,-2.954353,-35.928768,-0.389025,-0.885869,-0.102733,7983.970245263
310,2.282102,-2.939049,-36.071899,-0.399796,-0.8753,-0.10652,7983.970657074
311,2.256969,-2.876122,-36.359301,-0.400231,-0.8711,-0.107093,7983.971094552
312,2.276705,-2.789101,-36.762668,-0.387889,-0.87192,-0.108477,7983.971528993
313,2.242063,-2.867498,-36.660707,-0.381464,-0.876617,-0.106366,7983.971940027
314,2.20149,-2.843377,-36.663486,-0.376171,-0.872076,-0.107195,7983.97237819
315,2.28559,-2.790098,-36.81173,-0.363999,-0.872126,-0.106227,7983.972670225
316,2.160755,-2.891369,-36.777882,-0.37639,-0.867422,-0.107962,7983.97309624
317,2.193011,-2.713928,-37.17262,-0.374168,-0.86109,-0.113086,7983.973516125
318,2.351891,-2.851467,-36.710517,-0.360863,-0.879466,-0.107939,7983.973960492
319,2.342603,-2.773595,-36.811491,-0.373583,-0.87202,-0.112436,7983.97437534
