Time,Displacement,Force,Rotation,Torque
(s),(mm),(mN),(deg),(N-mm)
"40.6560","21.1956","370.89351","138.9681","-60.4252"
"40.6610","21.2453","618.78252","138.9681","-60.1981"
"40.6660","21.2946","525.59847","138.9681","-60.0859"
"40.6710","21.3437","322.17330","138.9681","-59.9985"
"40.6760","21.3928","171.84594","138.9681","-59.7996"
"40.6810","21.4418","240.19709","138.9681","-59.4926"
"40.6850","21.4811","512.70807","138.9681","-59.2408"
"40.6860","21.4909","585.74319","138.9681","-59.1822"
"42.4680","25.5947","-7878.26061","138.9681","-48.6644"
"42.4730","25.5947","-7871.63448","138.9681","-48.6645"
"42.4780","25.5948","-7843.08100","138.9681","-48.6769"
"42.4830","25.5953","-7685.10246","138.9681","-48.7006"
"42.4880","25.5969","-7160.40421","138.9681","-48.7463"
"42.4930","25.6009","-6253.53336","138.9681","-48.8208"
"42.4980","25.6088","-5273.21005","138.9681","-48.9299"
"42.5030","25.6223","-4165.52496","138.9681","-49.0107"
"42.5080","25.6426","-2911.04937","138.9681","-48.9737"
"42.5130","25.6704","-1454.38969","138.9681","-48.8735"
"42.5180","25.7053","-151.15649","138.9681","-48.7725"
"42.5230","25.7465","697.00706","138.9681","-48.6985"
"42.5280","25.7929","1251.09839","138.9681","-48.6208"
"42.5330","25.8429","1693.97974","138.9681","-48.3958"
"42.5380","25.8953","2192.82603","138.9681","-48.0552"
"42.5430","25.9488","2756.74725","138.9681","-47.7268"
"42.5480","26.0027","3113.40404","138.9681","-47.4600"
"42.5530","26.0562","3087.97598","138.9681","-47.2591"
"42.5580","26.1092","2843.77337","138.9681","-47.1076"
"42.5630","26.1614","2675.45867","138.9681","-46.8997"
"42.5680","26.2129","2673.57445","138.9681","-46.6082"
"42.5730","26.2636","2933.59733","138.9681","-46.3104"
"42.5780","26.3137","3153.13196","138.9681","-46.0716"
"42.5830","26.3634","3081.27999","138.9681","-45.9090"
"42.5880","26.4128","2831.48670","138.9681","-45.7863"
"42.5930","26.4619","2709.86390","138.9681","-45.5927"
"42.5980","26.5110","2784.08456","138.9681","-45.3641"
"42.6030","26.5600","3115.12852","138.9681","-45.1754"
"42.6070","26.5991","3374.27568","138.9681","-45.0348"
"42.6080","26.6089","3415.97056","138.9681","-45.0022"
"44.3870","30.7107","-7919.98005","138.9681","-35.0912"
"44.3920","30.7107","-7913.08451","138.9681","-35.0788"
"44.3970","30.7108","-7885.51188","138.9681","-35.0900"
"44.4020","30.7113","-7735.94379","138.9681","-35.1245"
"44.4070","30.7129","-7232.13768","138.9681","-35.1583"
"44.4120","30.7169","-6269.61756","138.9681","-35.2019"
"44.4170","30.7248","-4926.40495","138.9681","-35.2158"
"44.4220","30.7382","-3079.45013","138.9681","-35.1558"
"44.4270","30.7584","-926.89657","138.9681","-35.0698"
"44.4320","30.7860","1093.46640","138.9681","-34.9935"
"44.4370","30.8207","2592.69619","138.9681","-34.9155"
"44.4420","30.8618","3500.44537","138.9681","-34.8076"
"44.4470","30.9079","4307.83701","138.9681","-34.6464"
"44.4520","30.9578","5248.61670","138.9681","-34.4615"
"44.4570","31.0100","6141.32452","138.9681","-34.2553"
"44.4620","31.0635","6697.64423","138.9681","-34.0188"
"44.4670","31.1173","6763.51070","138.9681","-33.7718"
"44.4720","31.1709","6429.32129","138.9681","-33.5067"
"44.4770","31.2239","6195.10365","138.9681","-33.2365"
"44.4820","31.2761","6337.30602","138.9681","-32.9962"
"44.4870","31.3276","6671.63277","138.9681","-32.7757"
"44.4920","31.3783","6873.98767","138.9681","-32.5598"
"44.4970","31.4285","6737.31422","138.9681","-32.3541"
"44.5020","31.4782","6234.43556","138.9681","-32.1371"
"44.5070","31.5276","5841.19987","138.9681","-31.8745"
"44.5120","31.5767","5988.09290","138.9681","-31.5888"
"44.5170","31.6257","6447.01576","138.9681","-31.3327"
"44.5220","31.6746","6814.32581","138.9681","-31.1200"
"44.5260","31.7138","6866.23955","138.9681","-30.9763"
"44.5270","31.7235","6835.04820","138.9681","-30.9422"
"46.3080","35.8290","-5367.43689","138.9681","-22.4144"
"46.3130","35.8290","-5370.28742","138.9681","-22.4351"
"46.3180","35.8291","-5351.53818","138.9681","-22.4608"
"46.3230","35.8296","-5211.60984","138.9681","-22.5027"
"46.3280","35.8313","-4727.28300","138.9681","-22.5688"
"46.3330","35.8353","-3683.76803","138.9681","-22.5946"
"46.3380","35.8432","-1881.33037","138.9681","-22.5262"
"46.3430","35.8567","575.38790","138.9681","-22.3818"
"46.3480","35.8770","3018.27264","138.9681","-22.2240"
"46.3530","35.9046","4945.84370","138.9681","-22.0735"
"46.3580","35.9393","6140.64884","138.9681","-21.9421"
"46.3630","35.9804","6973.36006","138.9681","-21.7694"
"46.3680","36.0265","8091.61758","138.9681","-21.5524"
"46.3730","36.0763","9251.52397","138.9681","-21.3188"
"46.3780","36.1284","10048.36750","138.9681","-21.0713"
"46.3830","36.1818","10286.88431","138.9681","-20.8378"
"46.3880","36.2355","9953.40729","138.9681","-20.5921"
"46.3930","36.2890","9472.84317","138.9681","-20.3290"
"46.3980","36.3420","9521.13152","138.9681","-20.1017"
"46.4030","36.3943","9954.76055","138.9681","-19.9047"
"46.4080","36.4458","10307.71160","138.9681","-19.7306"
"46.4130","36.4966","10322.55554","138.9681","-19.5580"
"46.4180","36.5469","9898.84186","138.9681","-19.3713"
"46.4230","36.5967","9352.30064","138.9681","-19.1320"
"46.4280","36.6461","9352.53048","138.9681","-18.8811"
"46.4330","36.6953","9821.16890","138.9681","-18.6424"
"46.4380","36.7444","10275.06733","138.9681","-18.4358"
"46.4430","36.7933","10436.01322","138.9681","-18.2561"
"46.4470","36.8325","10250.08392","138.9681","-18.0947"
"46.4480","36.8423","10159.44195","138.9681","-18.0468"
"48.2270","40.9456","1710.76393","138.9681","-10.4089"
"48.2320","40.9456","1712.21042","138.9681","-10.4422"
"48.2370","40.9457","1731.39334","138.9681","-10.4752"
"48.2420","40.9462","1858.43277","138.9681","-10.4947"
"48.2470","40.9478","2299.23391","138.9681","-10.5271"
"48.2520","40.9517","3314.20565","138.9681","-10.5305"
"48.2570","40.9594","5043.24532","138.9681","-10.4779"
"48.2620","40.9727","7086.01713","138.9681","-10.4160"
"48.2670","40.9927","8880.04208","138.9681","-10.3291"
"48.2720","41.0201","10093.44196","138.9681","-10.2213"
"48.2770","41.0547","10735.67772","138.9681","-10.1035"
"48.2820","41.0957","11449.47624","138.9681","-9.9632"
"48.2870","41.1418","12447.35527","138.9681","-9.8064"
"48.2920","41.1917","13318.93444","138.9681","-9.6375"
"48.2970","41.2438","13774.71066","138.9681","-9.4578"
"48.3020","41.2972","13702.65865","138.9681","-9.2346"
"48.3070","41.3510","13240.35740","138.9681","-8.9796"
"48.3120","41.4045","12990.07511","138.9681","-8.6887"
"48.3170","41.4574","13267.71736","138.9681","-8.4182"
"48.3220","41.5096","13690.77206","138.9681","-8.1574"
"48.3270","41.5610","13921.50497","138.9681","-7.9336"
"48.3320","41.6118","13788.00488","138.9681","-7.7392"
"48.3370","41.6620","13309.94129","138.9681","-7.5130"
"48.3420","41.7117","12999.12453","138.9681","-7.2834"
"48.3470","41.7611","13272.16053","138.9681","-7.0980"
"48.3520","41.8103","13749.14646","138.9681","-6.9501"
"48.3570","41.8593","14059.95750","138.9681","-6.8312"
"48.3620","41.9083","14012.62188","138.9681","-6.7132"
"48.3660","41.9474","13696.04778","138.9681","-6.6037"
"48.3670","41.9572","13602.71454","138.9681","-6.5718"
"50.1490","46.0626","10892.82036","138.9681","-0.1094"
"50.1540","46.0626","10893.75687","138.9681","-0.1269"
"50.1590","46.0626","10911.05556","138.9681","-0.1382"
"50.1640","46.0631","11022.80235","138.9681","-0.1473"
"50.1690","46.0647","11421.46206","138.9681","-0.1568"
"50.1740","46.0686","12334.74159","138.9681","-0.1524"
"50.1790","46.0764","13618.29567","138.9681","-0.1125"
"50.1840","46.0897","14830.02186","138.9681","-0.0491"
"50.1890","46.1098","15635.21481","138.9681","0.0413"
"50.1940","46.1373","15899.04690","138.9681","0.1321"
"50.1990","46.1721","15938.52234","138.9681","0.2569"
"50.2040","46.2132","16337.17728","138.9681","0.4467"
"50.2090","46.2595","16928.14827","138.9681","0.6697"
"50.2140","46.3094","17329.60510","138.9681","0.8808"
"50.2190","46.3617","17347.34726","138.9681","1.0759"
"50.2240","46.4153","16978.78075","138.9681","1.3042"
"50.2290","46.4691","16618.58749","138.9681","1.5647"
"50.2340","46.5227","16752.47955","138.9681","1.7804"
"50.2390","46.5758","17169.03496","138.9681","1.9497"
"50.2440","46.6280","17498.30437","138.9681","2.0722"
"50.2490","46.6795","17540.60555","138.9681","2.1716"
"50.2540","46.7302","17241.79077","138.9681","2.3032"
"50.2590","46.7804","16881.70242","138.9681","2.4935"
"50.2640","46.8301","16951.05553","138.9681","2.7230"
"50.2690","46.8794","17384.63593","138.9681","2.9786"
"50.2740","46.9285","17786.62109","138.9681","3.2089"
"50.2790","46.9775","17923.19870","138.9681","3.3858"
"50.2840","47.0265","17689.66293","138.9681","3.5167"
"50.2880","47.0657","17370.39566","138.9681","3.6299"
"50.2890","47.0755","17312.34550","138.9681","3.6617"
"52.0880","51.1794","18907.30476","138.9681","9.2446"
"52.0930","51.1794","18907.72247","138.9681","9.2435"
"52.0980","51.1795","18924.99352","138.9681","9.2201"
"52.1030","51.1800","19042.02271","138.9681","9.1992"
"52.1080","51.1817","19448.20595","138.9681","9.1897"
"52.1130","51.1858","20205.13344","138.9681","9.1888"
"52.1180","51.1939","20991.09459","138.9681","9.1953"
"52.1230","51.2075","21507.08199","138.9681","9.2132"
"52.1280","51.2279","21571.10977","138.9681","9.2608"
"52.1330","51.2557","21236.17744","138.9681","9.3364"
"52.1380","51.2907","21068.26019","138.9681","9.4535"
"52.1430","51.3321","21315.92560","138.9681","9.5879"
"52.1480","51.3785","21603.94287","138.9681","9.7177"
"52.1530","51.4285","21655.30396","138.9681","9.8604"
"52.1580","51.4809","21363.25455","138.9681","10.0419"
"52.1630","51.5344","20860.38971","138.9681","10.2572"
"52.1680","51.5882","20673.82431","138.9681","10.4861"
"52.1730","51.6417","20960.34622","138.9681","10.7173"
"52.1780","51.6946","21345.38269","138.9681","10.9172"
"52.1830","51.7467","21550.37498","138.9681","11.0689"
"52.1880","51.7980","21442.48009","138.9681","11.2164"
"52.1930","51.8487","21092.78107","138.9681","11.3822"
"52.1980","51.8987","20974.21837","138.9681","11.5555"
"52.2030","51.9484","21308.51746","138.9681","11.7479"
"52.2080","51.9977","21737.04529","138.9681","11.9322"
"52.2130","52.0468","21976.67694","138.9681","12.0732"
"52.2180","52.0958","21886.43646","138.9681","12.2006"
"52.2230","52.1448","21523.54050","138.9681","12.3356"
"52.2270","52.1839","21344.20967","138.9681","12.4588"
"52.2280","52.1937","21350.38757","138.9681","12.4902"
"65.7060","0.0009","-9113.86871","128.9772","-111.7362"
"65.7110","0.0009","-9113.59787","128.9772","-111.7034"
"65.7160","0.0010","-9051.22375","128.9772","-111.7052"
"65.7210","0.0018","-8752.07329","128.9772","-111.7337"
"65.7260","0.0044","-8273.93818","128.9772","-111.7359"
"65.7310","0.0106","-7592.16118","128.9772","-111.7152"
"65.7360","0.0221","-6941.54119","128.9772","-111.7593"
"65.7410","0.0404","-6745.44001","128.9772","-111.9260"
"65.7460","0.0662","-7232.02801","128.9772","-112.1871"
"65.7510","0.0995","-7861.07206","128.9772","-112.2494"
"65.7560","0.1396","-7980.32713","128.9772","-112.0024"
"65.7610","0.1850","-7667.93203","128.9772","-111.6650"
"65.7660","0.2345","-7424.82948","128.9772","-111.3623"
"65.7710","0.2865","-7585.52122","128.9772","-111.1476"
"65.7760","0.3399","-8171.37814","128.9772","-111.0094"
"65.7810","0.3937","-8632.61318","128.9772","-110.6703"
"65.7860","0.4473","-8579.96655","128.9772","-110.1229"
"65.7910","0.5003","-8037.38689","128.9772","-109.5687"
"65.7960","0.5525","-7485.63004","128.9772","-109.1716"
"65.8010","0.6039","-7319.99874","128.9772","-108.9634"
"65.8060","0.6546","-7662.49561","128.9772","-108.8824"
"65.8110","0.7048","-8111.88793","128.9772","-108.7236"
"65.8160","0.7544","-8200.81234","128.9772","-108.3474"
"65.8210","0.8038","-7793.52760","128.9772","-107.9269"
"65.8260","0.8528","-7286.47661","128.9772","-107.5687"
"65.8310","0.9017","-7090.96098","128.9772","-107.3434"
"65.8360","0.9506","-7389.82153","128.9772","-107.2420"
"65.8410","0.9994","-7837.36277","128.9772","-107.1568"
"65.8420","1.0091","-7895.83921","128.9772","-107.1166"
"65.8430","1.0189","-7937.99114","128.9772","-107.0662"
"67.6260","5.1237","-13582.55863","128.9772","-90.5846"
"67.6310","5.1237","-13578.51982","128.9772","-90.6002"
"67.6360","5.1237","-13538.66100","128.9772","-90.6194"
"67.6410","5.1242","-13278.01991","128.9772","-90.6749"
"67.6460","5.1259","-12439.06975","128.9772","-90.7882"
"67.6510","5.1298","-10937.04414","128.9772","-90.9646"
"67.6560","5.1377","-9222.50462","128.9772","-91.1507"
"67.6610","5.1512","-7816.80822","128.9772","-91.2868"
"67.6660","5.1715","-7060.02045","128.9772","-91.3628"
"67.6710","5.1992","-6741.16421","128.9772","-91.3059"
"67.6760","5.2341","-6404.38175","128.9772","-91.0864"
"67.6810","5.2754","-5768.51416","128.9772","-90.8660"
"67.6860","5.3217","-5162.54950","128.9772","-90.6676"
"67.6910","5.3717","-4955.58596","128.9772","-90.4883"
"67.6960","5.4240","-5220.68644","128.9772","-90.3311"
"67.7010","5.4775","-5563.75122","128.9772","-90.0622"
"67.7060","5.5312","-5718.23025","128.9772","-89.7195"
"67.7110","5.5847","-5478.29294","128.9772","-89.4422"
"67.7160","5.6376","-5107.62310","128.9772","-89.2341"
"67.7210","5.6898","-4979.49266","128.9772","-89.0868"
"67.7260","5.7412","-5275.98333","128.9772","-88.9996"
"67.7310","5.7919","-5654.96683","128.9772","-88.8601"
"67.7360","5.8421","-5839.46323","128.9772","-88.6364"
"67.7410","5.8919","-5632.35807","128.9772","-88.4098"
"67.7460","5.9412","-5228.45697","128.9772","-88.2328"
"67.7510","5.9904","-5023.81134","128.9772","-88.1225"
"67.7560","6.0393","-5253.84188","128.9772","-88.0677"
"67.7610","6.0883","-5634.85765","128.9772","-87.9496"
"67.7650","6.1274","-5858.10280","128.9772","-87.7271"
"67.7660","6.1372","-5885.99777","128.9772","-87.6656"
"69.5570","10.2430","-8265.43903","128.9772","-77.1511"
"69.5620","10.2430","-8258.04138","128.9772","-77.1353"
"69.5670","10.2431","-8219.09332","128.9772","-77.1313"
"69.5720","10.2436","-7977.05841","128.9772","-77.1548"
"69.5770","10.2453","-7228.36256","128.9772","-77.2440"
"69.5820","10.2493","-6099.94936","128.9772","-77.3718"
"69.5870","10.2573","-5036.45420","128.9772","-77.4817"
"69.5920","10.2708","-4371.21820","128.9772","-77.5770"
"69.5970","10.2912","-4213.34267","128.9772","-77.6607"
"69.6020","10.3189","-4236.30476","128.9772","-77.5899"
"69.6070","10.3538","-4040.41672","128.9772","-77.4246"
"69.6120","10.3950","-3603.33228","128.9772","-77.2536"
"69.6170","10.4413","-3320.64223","128.9772","-77.1005"
"69.6220","10.4913","-3429.93689","128.9772","-76.9970"
"69.6270","10.5436","-3727.12135","128.9772","-76.8755"
"69.6320","10.5972","-4019.45782","128.9772","-76.5936"
"69.6370","10.6510","-3969.62237","128.9772","-76.2911"
"69.6420","10.7045","-3616.20855","128.9772","-76.0559"
"69.6470","10.7574","-3340.10887","128.9772","-75.9251"
"69.6520","10.8096","-3411.42297","128.9772","-75.8764"
"69.6570","10.8610","-3719.42234","128.9772","-75.8348"
"69.6620","10.9116","-4028.11098","128.9772","-75.6759"
"69.6670","10.9617","-4065.07444","128.9772","-75.4140"
"69.6720","11.0114","-3771.84439","128.9772","-75.1542"
"69.6770","11.0607","-3499.99785","128.9772","-74.9425"
"69.6820","11.1097","-3534.44004","128.9772","-74.8198"
"69.6870","11.1587","-3835.91199","128.9772","-74.7673"
"69.6920","11.2076","-4120.17298","128.9772","-74.6189"
"69.6960","11.2467","-4157.74965","128.9772","-74.4485"
"69.6970","11.2565","-4121.53959","128.9772","-74.4056"
"71.4770","15.3586","-7225.05331","128.9772","-64.9307"
"71.4820","15.3586","-7222.20421","128.9772","-64.9167"
"71.4870","15.3587","-7189.81504","128.9772","-64.9274"
"71.4920","15.3593","-6981.15301","128.9772","-64.9630"
"71.4970","15.3610","-6330.92737","128.9772","-65.0287"
"71.5020","15.3651","-5378.52907","128.9772","-65.1173"
"71.5070","15.3732","-4521.59595","128.9772","-65.2200"
"71.5120","15.3869","-4034.29508","128.9772","-65.3228"
"71.5170","15.4075","-3810.90856","128.9772","-65.3676"
"71.5220","15.4354","-3544.76690","128.9772","-65.2723"
"71.5270","15.4704","-2989.48312","128.9772","-65.1512"
"71.5320","15.5118","-2471.08841","128.9772","-65.0602"
"71.5370","15.5582","-2278.93996","128.9772","-64.9849"
"71.5420","15.6082","-2404.25682","128.9772","-64.8928"
"71.5470","15.6606","-2604.94995","128.9772","-64.6451"
"71.5520","15.7141","-2569.39793","128.9772","-64.3173"
"71.5570","15.7680","-2219.45000","128.9772","-64.0182"
"71.5620","15.8216","-1889.87887","128.9772","-63.7774"
"71.5670","15.8746","-1834.30314","128.9772","-63.6168"
"71.5720","15.9268","-2097.55039","128.9772","-63.5092"
"71.5770","15.9783","-2398.84329","128.9772","-63.3346"
"71.5820","16.0290","-2493.79301","128.9772","-63.0550"
"71.5870","16.0792","-2214.09416","128.9772","-62.7917"
"71.5920","16.1289","-1873.38674","128.9772","-62.5554"
"71.5970","16.1782","-1752.88999","128.9772","-62.3892"
"71.6020","16.2274","-1935.69279","128.9772","-62.2806"
"71.6070","16.2764","-2175.26722","128.9772","-62.1253"
"71.6120","16.3254","-2249.92847","128.9772","-61.9011"
"71.6160","16.3645","-2036.64732","128.9772","-61.7122"
"71.6170","16.3743","-1963.70924","128.9772","-61.6663"
"73.3960","20.4771","-6632.91264","128.9772","-51.8853"
"73.4010","20.4771","-6627.88486","128.9772","-51.8900"
"73.4060","20.4772","-6599.57409","128.9772","-51.9061"
"73.4110","20.4777","-6429.72183","128.9772","-51.9337"
"73.4160","20.4793","-5873.76213","128.9772","-51.9843"
"73.4210","20.4832","-4992.31386","128.9772","-52.0774"
"73.4260","20.4910","-4160.17628","128.9772","-52.1684"
"73.4310","20.5044","-3540.66038","128.9772","-52.2551"
"73.4360","20.5246","-3020.07937","128.9772","-52.2178"
"73.4410","20.5522","-2307.45053","128.9772","-52.0741"
"73.4460","20.5869","-1419.77060","128.9772","-51.9489"
"73.4510","20.6281","-735.89349","128.9772","-51.8688"
"73.4560","20.6743","-439.04200","128.9772","-51.7968"
"73.4610","20.7242","-352.42018","128.9772","-51.6479"
"73.4660","20.7764","-292.55855","128.9772","-51.3716"
"73.4710","20.8298","39.50801","128.9772","-51.0970"
"73.4760","20.8836","487.44741","128.9772","-50.8645"
"73.4810","20.9370","749.48448","128.9772","-50.6640"
"73.4860","20.9899","680.29869","128.9772","-50.5180"
"73.4910","21.0420","444.11892","128.9772","-50.3491"
"73.4960","21.0933","172.46917","128.9772","-50.0689"
"73.5010","21.1440","214.98650","128.9772","-49.7863"
"73.5060","21.1941","576.54798","128.9772","-49.5541"
"73.5110","21.2438","872.39444","128.9772","-49.3920"
"73.5160","21.2931","869.02624","128.9772","-49.2790"
"73.5210","21.3423","660.06070","128.9772","-49.1435"
"73.5260","21.3914","416.84890","128.9772","-48.9029"
"73.5310","21.4405","469.60157","128.9772","-48.6270"
"73.5350","21.4797","758.87400","128.9772","-48.4357"
"73.5360","21.4895","837.69041","128.9772","-48.3926"
"75.3150","25.5954","-6042.00220","128.9772","-38.9018"
"75.3200","25.5954","-6037.36877","128.9772","-38.9389"
"75.3250","25.5954","-6010.80751","128.9772","-38.9700"
