,Fx,Fy,Fz,Mx,My,Mz,t
192,1.966015,-4.04427,-29.906459,-0.547869,-0.766943,-0.03348,10245.18087076
193,2.007177,-4.121751,-29.864272,-0.560401,-0.780932,-0.031187,10245.181312907
194,2.194823,-4.273967,-29.940313,-0.570131,-0.791657,-0.029398,10245.181890478
195,2.382014,-4.377783,-29.835903,-0.578257,-0.801662,-0.031681,10245.18230355
196,2.664822,-4.465385,-30.267192,-0.598493,-0.820259,-0.032709,10245.182743085
197,2.858936,-4.693877,-30.568616,-0.597768,-0.838104,-0.026216,10245.183294971
198,3.191408,-4.618401,-30.13249,-0.594947,-0.866816,-0.033472,10245.18374234
199,3.426363,-4.629425,-29.738664,-0.58399,-0.88591,-0.034459,10245.18416806
200,3.290251,-4.622639,-30.13952,-0.603104,-0.864823,-0.043601,10245.18458341
201,3.29855,-5.040972,-30.221366,-0.62465,-0.876853,-0.035023,10245.185027389
202,3.263181,-4.992768,-30.803866,-0.643025,-0.859134,-0.046311,10245.185453091
203,3.269682,-5.334966,-30.809534,-0.661139,-0.863817,-0.037652,10245.18586946
204,3.052668,-5.405873,-31.250852,-0.683741,-0.843694,-0.046947,10245.186312106
205,3.038721,-5.470869,-31.331559,-0.673282,-0.849263,-0.043932,10245.186595475
206,2.967135,-5.407045,-31.764121,-0.683591,-0.841296,-0.049165,10245.187008362
207,3.033753,-5.397768,-32.098644,-0.668658,-0.85525,-0.048369,10245.187454786
208,2.929188,-5.362688,-32.317793,-0.664517,-0.847887,-0.048328,10245.187889506
209,2.814711,-5.032582,-33.149153,-0.647388,-0.838275,-0.055022,10245.188313541
210,2.841819,-4.902386,-33.3683,-0.617673,-0.845787,-0.048708,10245.188726206
211,2.707844,-4.684937,-33.207847,-0.623492,-0.833969,-0.053471,10245.189172648
212,2.548155,-4.664119,-33.287917,-0.604491,-0.821105,-0.049654,10245.18960009
213,2.237189,-4.636326,-33.691963,-0.59826,-0.806494,-0.04978,10245.190021903
214,2.042653,-4.621929,-34.085047,-0.610175,-0.785419,-0.048685,10245.190455438
215,1.889704,-4.486646,-34.372876,-0.61114,-0.769127,-0.05405,10245.190881344
216,1.8156,-4.762828,-33.90463,-0.625628,-0.77429,-0.048193,10245.191304953
217,1.800562,-4.899077,-33.807924,-0.625684,-0.77675,-0.049998,10245.191897524
218,1.712555,-4.824175,-33.836843,-0.629814,-0.764091,-0.04987,10245.192307708
219,1.722482,-4.87827,-33.477241,-0.61704,-0.770218,-0.043888,10245.192734483
220,1.551367,-4.781517,-33.322889,-0.622429,-0.751898,-0.044703,10245.193181111
221,1.637541,-4.6328,-33.173389,-0.600948,-0.751606,-0.039911,10245.193591887
222,1.526388,-4.399321,-33.017229,-0.597442,-0.733646,-0.043807,10245.1940187
223,1.614559,-4.353613,-32.351733,-0.591415,-0.741501,-0.036173,10245.194462772
224,1.637913,-4.36778,-31.91249,-0.593154,-0.744144,-0.03482,10245.19488277
225,1.661188,-4.404991,-31.80375,-0.592337,-0.746719,-0.032512,10245.195308101
226,1.657499,-4.40029,-32.200739,-0.594261,-0.740506,-0.029784,10245.195750136
227,1.773041,-4.759304,-31.91904,-0.606889,-0.763202,-0.022214,10245.196166671
228,1.922856,-4.768156,-31.667842,-0.598077,-0.769853,-0.020672,10245.196594614
229,2.010796,-4.99118,-31.266943,-0.615693,-0.785305,-0.016183,10245.197041519
230,2.010769,-5.014749,-30.902477,-0.622208,-0.781677,-0.017904,10245.197449369
231,2.051394,-5.159738,-30.677006,-0.642371,-0.783953,-0.013137,10245.197886848
232,2.094528,-5.207096,-30.458483,-0.645277,-0.784407,-0.011604,10245.198322383
233,2.265332,-5.207107,-30.534863,-0.632888,-0.8021,-0.009218,10245.1987359
234,2.266925,-5.233242,-30.168904,-0.637173,-0.803006,-0.008623,10245.199164565
235,2.246229,-5.197527,-30.055135,-0.635719,-0.800751,-0.006281,10245.199608952
236,2.245152,-5.195402,-29.797315,-0.64061,-0.794864,-0.006307,10245.200075523
237,2.418283,-5.247623,-29.843972,-0.628983,-0.81998,-0.007266,10245.200608299
238,2.223752,-5.205787,-29.985258,-0.639146,-0.790962,-0.009397,10245.201039204
239,2.181112,-5.303333,-30.314953,-0.647384,-0.790393,-0.008472,10245.201446591
240,2.239611,-5.312365,-30.720088,-0.650875,-0.795452,-0.013785,10245.201887404
241,2.135866,-5.419979,-30.978759,-0.656393,-0.782937,-0.011265,10245.202323939
