,Fx,Fy,Fz,Mx,My,Mz,t
299,-4.338343,-10.096759,-45.645476,-0.57355,-0.718025,-0.030375,3922.825937925
300,-4.203872,-10.289656,-45.513721,-0.567585,-0.727048,-0.026525,3922.826376496
301,-4.23952,-10.320253,-45.720593,-0.603732,-0.718713,-0.033279,3922.826808142
302,-4.2097,-10.652319,-45.767893,-0.6144,-0.72962,-0.026296,3922.827222084
303,-4.276671,-10.607228,-46.02758,-0.612976,-0.708344,-0.030736,3922.827669896
304,-3.936756,-10.631942,-44.848549,-0.614094,-0.734998,-0.020824,3922.828231577
305,-3.850757,-10.680315,-44.410897,-0.617231,-0.740277,-0.019412,3922.828658334
306,-3.855423,-10.577593,-44.62818,-0.613257,-0.731159,-0.022326,3922.828944443
307,-3.595941,-10.430863,-44.671585,-0.571975,-0.753146,-0.017599,3922.829369589
308,-3.56545,-10.352829,-44.692491,-0.591094,-0.749478,-0.019679,3922.829803975
309,-3.445308,-10.133626,-44.02104,-0.590929,-0.756789,-0.022218,3922.830250657
310,-3.341079,-9.974741,-43.50578,-0.581022,-0.761464,-0.023974,3922.830654136
