,Fx,Fy,Fz,Mx,My,Mz,t
266,2.092003,-0.387672,-30.497227,-0.269008,-0.855925,-0.022787,10302.972171198
267,2.16138,-0.376906,-30.504009,-0.250227,-0.863687,-0.019717,10302.972593805
268,2.071819,-0.375347,-30.353539,-0.267626,-0.852223,-0.024454,10302.973018727
269,2.119086,-0.379276,-30.214111,-0.256784,-0.862573,-0.024688,10302.973460335
270,2.097811,-0.365546,-30.100022,-0.257802,-0.855882,-0.02148,10302.973899183
271,2.054016,-0.389243,-30.099339,-0.265434,-0.850946,-0.02304,10302.974304123
272,2.011214,-0.412499,-30.063947,-0.270501,-0.844667,-0.024619,10302.974747786
273,2.025119,-0.320193,-30.386366,-0.271501,-0.835461,-0.025808,10302.975165616
274,2.033429,-0.5211,-30.028894,-0.277654,-0.845589,-0.022231,10302.975590501
275,2.014277,-0.630411,-29.850433,-0.286107,-0.842591,-0.022329,10302.976066145
276,2.0608,-0.586421,-29.670721,-0.273709,-0.853656,-0.021779,10302.976597048
277,1.99723,-0.621203,-29.673904,-0.278758,-0.844296,-0.024135,10302.977025951
278,2.022021,-0.733654,-29.534134,-0.282551,-0.85201,-0.024327,10302.977462929
279,2.037625,-0.641437,-29.862512,-0.278489,-0.842966,-0.027951,10302.977874351
280,1.983841,-0.904489,-29.542364,-0.290228,-0.849677,-0.023608,10302.978314699
281,1.941579,-0.881424,-29.43435,-0.29138,-0.847135,-0.02688,10302.97874827
282,1.856863,-0.927513,-29.50633,-0.297674,-0.833955,-0.025178,10302.979162525
283,1.902068,-1.051244,-29.511236,-0.301471,-0.84322,-0.023682,10302.979599614
284,1.881917,-1.062599,-29.480533,-0.300172,-0.839471,-0.026897,10302.980061462
285,1.853598,-0.994616,-29.694557,-0.306375,-0.825504,-0.029727,10302.980449921
286,1.970138,-1.134654,-29.597483,-0.29192,-0.847073,-0.0245,10302.980883158
287,1.968761,-1.232452,-29.564662,-0.305364,-0.849699,-0.028515,10302.981323006
288,1.898604,-1.117498,-29.742245,-0.308772,-0.833989,-0.033003,10302.981604411
289,1.971019,-1.329548,-29.569491,-0.308648,-0.849824,-0.027748,10302.982024296
290,1.844362,-1.426917,-29.644708,-0.321848,-0.838392,-0.029319,10302.982472737
291,1.899955,-1.408698,-29.60318,-0.335063,-0.834531,-0.033074,10302.982887215
292,1.925876,-1.448659,-29.644547,-0.326926,-0.843168,-0.03082,10302.983163934
293,1.858661,-1.482997,-29.714915,-0.340751,-0.834148,-0.033079,10302.983457524
294,1.949215,-1.53323,-29.761779,-0.326274,-0.84565,-0.031609,10302.983744466
295,1.904477,-1.533734,-29.832807,-0.333811,-0.843534,-0.033954,10302.984177518
296,1.92845,-1.521703,-29.873677,-0.323648,-0.845487,-0.03319,10302.984598144
297,1.925509,-1.544842,-29.908205,-0.332535,-0.844415,-0.034704,10302.985036066
298,1.982177,-1.45406,-30.124178,-0.332511,-0.842174,-0.038387,10302.98560745
299,2.0195,-1.49748,-30.298435,-0.343741,-0.83837,-0.034111,10302.986029576
300,2.064293,-1.476352,-30.342157,-0.333817,-0.849179,-0.037425,10302.986469628
301,2.104387,-1.426564,-30.417173,-0.330792,-0.852267,-0.041346,10302.986886828
302,2.175173,-1.439422,-30.496757,-0.309605,-0.858707,-0.035049,10302.987316009
303,2.109581,-1.502387,-30.570057,-0.324081,-0.858522,-0.039042,10302.987756635
304,2.05813,-1.42102,-30.85308,-0.3338,-0.840539,-0.040979,10302.988176001
305,2.148836,-1.61954,-30.751578,-0.33722,-0.856995,-0.037223,10302.988605016
306,2.084702,-1.656921,-30.865468,-0.343768,-0.854079,-0.041996,10302.989054179
307,2.106164,-1.716947,-30.830174,-0.348004,-0.85497,-0.041199,10302.989459101
308,2.103247,-1.713995,-31.08663,-0.350123,-0.851724,-0.04339,10302.989889116
309,2.122699,-1.772448,-31.305678,-0.355382,-0.851654,-0.042427,10302.990334149
310,2.131806,-1.603364,-31.77618,-0.356559,-0.836899,-0.050603,10302.990745442
311,2.267341,-1.70434,-31.786599,-0.34027,-0.856295,-0.045239,10302.991175401
312,2.227519,-1.875649,-31.647717,-0.354338,-0.854519,-0.046963,10302.99161486
313,2.202545,-1.93609,-31.677493,-0.371172,-0.853132,-0.046077,10302.992041208
314,2.176688,-1.796632,-32.004,-0.36303,-0.84167,-0.04894,10302.99246263
315,2.321828,-1.781182,-32.335569,-0.356375,-0.853585,-0.05031,10302.992901719
316,2.452532,-1.7817,-32.381085,-0.340181,-0.867478,-0.050385,10302.99331879
