,Fx,Fy,Fz,Mx,My,Mz,t
133,-0.41214,0.87888,-45.972826,-0.17291,-0.649481,0.006419,1258.156387995
134,-0.370491,1.048152,-45.82006,-0.159142,-0.652929,0.007956,1258.156828227
135,-0.28537,1.336164,-45.747841,-0.128292,-0.666413,0.003018,1258.157234515
136,-0.350704,1.614126,-45.925117,-0.107143,-0.662292,-0.000114,1258.157663896
137,-0.460232,1.845003,-46.32128,-0.093665,-0.653146,-0.003896,1258.158111868
138,-0.45833,1.893144,-46.90717,-0.076775,-0.656983,-0.000513,1258.158528545
139,-0.247788,1.897063,-47.168494,-0.063954,-0.673317,-0.000332,1258.158953129
140,-0.042072,1.805303,-47.278861,-0.0745,-0.687593,-0.001694,1258.15939625
141,0.078483,1.784391,-46.906866,-0.091018,-0.693187,-0.003263,1258.159809668
142,0.14064,1.920007,-46.688024,-0.079775,-0.693798,-0.006488,1258.160236326
143,-0.021577,1.885808,-46.140581,-0.08474,-0.690818,-0.006224,1258.160681632
144,-0.271885,1.882936,-45.736698,-0.093634,-0.666393,-0.006471,1258.161102457
145,-0.370974,1.894349,-45.341108,-0.084734,-0.652386,-0.005932,1258.161513893
146,-0.28662,1.728135,-45.70469,-0.092047,-0.65658,0.002305,1258.161966606
147,-0.000876,1.571425,-46.361975,-0.106084,-0.668859,0.003808,1258.162391838
148,0.20849,1.260482,-46.764387,-0.125973,-0.686187,0.012099,1258.162669129
149,0.646801,1.033681,-47.130594,-0.138032,-0.730021,0.016382,1258.163100472
150,0.893871,0.987561,-47.199826,-0.147332,-0.754085,0.015747,1258.163539723
151,0.9136,1.141946,-46.898113,-0.141542,-0.760157,0.016376,1258.163950696
152,0.83793,1.257354,-46.829598,-0.114638,-0.759744,0.019274,1258.164239616
153,0.603702,1.293976,-46.932204,-0.124072,-0.735701,0.019372,1258.164530592
154,0.377347,1.374747,-46.974082,-0.110874,-0.718332,0.017604,1258.164969546
155,0.217553,1.24869,-47.089723,-0.107041,-0.708925,0.023812,1258.165377593
156,-0.014492,1.09487,-47.202858,-0.126408,-0.678349,0.023166,1258.165816418
157,0.012295,0.717314,-47.101419,-0.149787,-0.683093,0.029417,1258.166257002
158,0.030198,0.587384,-46.958495,-0.169424,-0.679161,0.025493,1258.166665568
159,-0.029287,0.472134,-47.073304,-0.174594,-0.685375,0.025333,1258.167099929
160,-0.205255,0.57105,-47.143716,-0.1872,-0.66647,0.015111,1258.167544032
161,-0.285586,0.708995,-46.959273,-0.172938,-0.669947,0.014796,1258.167968486
162,-0.596037,1.050278,-46.733968,-0.144434,-0.652918,0.013575,1258.168538956
163,-0.653293,1.419548,-46.217983,-0.10569,-0.652746,0.01392,1258.168972262
164,-0.469742,2.040465,-44.249601,-0.081284,-0.651842,0.015731,1258.169388476
165,-0.32363,2.511028,-43.390936,-0.048057,-0.66382,0.017764,1258.169661138
166,-0.35941,3.277288,-42.346508,0.020998,-0.665879,0.02263,1258.170120739
167,-0.334801,3.771425,-41.71569,0.068485,-0.666363,0.023853,1258.170543324
168,-0.547997,4.181031,-42.099557,0.09701,-0.650185,0.027181,1258.170952278
169,-0.545069,4.327216,-42.974842,0.129966,-0.652784,0.034685,1258.171390381
170,-0.475029,4.455967,-43.394866,0.116554,-0.652142,0.033648,1258.171829539
171,-0.249479,4.665467,-43.167949,0.126966,-0.669032,0.030523,1258.172241901
172,0.013869,5.001948,-42.609049,0.138809,-0.677294,0.02347,1258.172678336
173,0.388998,5.293664,-41.308261,0.200911,-0.724073,0.023203,1258.173261547
174,0.474718,5.433235,-39.545999,0.194484,-0.731842,0.019969,1258.173663743
175,0.330065,5.729344,-39.095125,0.215064,-0.724719,0.022793,1258.174109178
176,0.081102,5.896575,-38.615185,0.225164,-0.697746,0.024102,1258.174549632
177,-0.15492,6.02941,-38.238868,0.213755,-0.672212,0.020823,1258.174962069
178,-0.207407,6.136856,-38.358521,0.251134,-0.666378,0.025459,1258.175390171
179,-0.213614,6.306941,-38.164745,0.248651,-0.665208,0.022287,1258.175833607
180,-0.256347,6.377686,-38.163698,0.251595,-0.664843,0.019843,1258.176242413
181,-0.030217,6.325794,-38.280309,0.246766,-0.674899,0.013764,1258.176674016
182,0.225873,6.301648,-37.991737,0.257491,-0.698538,0.016799,1258.17711747
183,0.352684,6.25024,-37.703364,0.252773,-0.716339,0.013403,1258.177528666
184,0.39473,6.22685,-37.522972,0.250055,-0.718136,0.011753,1258.177959509
185,0.292548,6.235221,-37.566818,0.254986,-0.714613,0.007622,1258.178422888
186,-0.002874,6.042003,-38.559335,0.239128,-0.689851,0.007236,1258.178822306
187,-0.207268,5.755712,-39.785235,0.240558,-0.666418,0.010123,1258.179242928
188,-0.183761,5.163476,-40.017539,0.194527,-0.668342,0.014239,1258.179688233
189,-0.014324,4.632257,-40.364898,0.1577,-0.68667,0.01281,1258.180118429
190,0.238864,4.150518,-39.428541,0.110789,-0.702974,0.009328,1258.180528291
191,0.661171,3.836549,-37.46053,0.072008,-0.732756,0.006997,1258.180975708
192,0.853749,3.990171,-35.81216,0.077124,-0.748151,0.004622,1258.181401403
193,0.776849,4.224506,-34.197457,0.090405,-0.741379,0.005305,1258.181809747
194,0.738695,4.488357,-33.351797,0.112174,-0.73457,0.005652,1258.182255164
195,0.715008,4.649729,-33.308239,0.121383,-0.724149,0.006568,1258.18269284
196,0.818595,4.835022,-34.33297,0.153589,-0.735159,0.007048,1258.183247922
197,0.80895,5.107246,-35.083901,0.166531,-0.730042,0.008414,1258.183692024
198,1.012654,5.328984,-35.512253,0.18355,-0.748804,0.008756,1258.184118015
199,1.176133,5.667499,-35.46633,0.207288,-0.768284,0.004771,1258.184529081
200,1.279567,6.021195,-35.682866,0.244243,-0.775916,0.00171,1258.18497435
201,1.403304,6.098464,-35.790783,0.252716,-0.781186,0.001894,1258.185401323
202,1.528806,6.148851,-35.792675,0.2607,-0.790964,0.000343,1258.185809963
203,1.762701,6.066436,-35.472536,0.263688,-0.808405,-0.000564,1258.186268306
204,1.809307,5.844596,-34.971999,0.247549,-0.817007,-0.003313,1258.186833276
205,1.663506,5.662835,-34.759496,0.227394,-0.800436,-0.005809,1258.187249045
206,1.481443,5.3075,-34.373519,0.200478,-0.785378,-0.007751,1258.187695574
207,1.238288,4.866717,-34.430607,0.174313,-0.767665,-0.007969,1258.188266451
208,1.068039,4.458903,-34.948106,0.134113,-0.746608,-0.006017,1258.188676035
209,1.015404,3.983615,-35.626032,0.121608,-0.74874,0.001233,1258.18912773
210,1.059304,3.33092,-36.261576,0.073939,-0.755749,0.006316,1258.189684978
211,1.119067,3.010655,-36.780402,0.046986,-0.754066,0.006743,1258.190111414
