,Fx,Fy,Fz,Mx,My,Mz,t
186,1.998686,-10.171995,-40.99933,-1.051388,-0.794649,0.011666,6587.273984929
187,1.714046,-8.126473,-38.088308,-0.886141,-0.761062,0.021219,6587.274411293
188,1.954669,-6.697266,-35.125979,-0.765321,-0.782755,0.026005,6587.274855971
189,2.387613,-5.350639,-33.202726,-0.623418,-0.827232,0.030375,6587.275273687
190,2.636727,-3.415508,-30.709814,-0.473627,-0.838815,0.020506,6587.276462372
191,2.767514,-3.03305,-29.898717,-0.435037,-0.85472,0.021584,6587.27698742
192,2.621206,-3.027461,-28.979222,-0.452098,-0.845657,0.019471,6587.277417432
193,2.519568,-3.048077,-28.356904,-0.460702,-0.846605,0.018179,6587.277861221
194,2.211879,-3.287891,-27.529732,-0.487219,-0.826318,0.011917,6587.278427823
195,2.31329,-3.26988,-26.873805,-0.496876,-0.822539,0.00546,6587.278850595
196,2.298307,-3.334487,-26.22435,-0.497907,-0.822972,0.003421,6587.279284125
197,2.069199,-3.423866,-25.602302,-0.517819,-0.803019,0.002251,6587.279697341
198,1.995906,-3.432873,-24.731665,-0.508822,-0.803517,0.003938,6587.28015163
199,1.79506,-3.368617,-24.11354,-0.496431,-0.791228,0.005755,6587.280577735
200,1.48184,-3.267888,-23.780783,-0.498646,-0.771455,0.002991,6587.280986025
201,1.353465,-2.902553,-23.993138,-0.468899,-0.755283,0.000731,6587.281272335
202,1.358342,-2.856025,-23.445018,-0.460069,-0.753747,0.003605,6587.281564683
203,1.46435,-2.797501,-22.601424,-0.461471,-0.762885,0.002422,6587.281855289
204,1.506441,-2.580551,-22.306136,-0.443642,-0.767152,-0.000132,6587.282270857
205,1.421294,-2.3896,-22.483871,-0.429672,-0.765061,-0.00173,6587.282704554
206,1.049682,-2.683575,-22.937808,-0.445446,-0.73381,-0.001732,6587.283142658
207,0.678453,-3.028952,-24.05377,-0.457934,-0.713348,-0.002366,6587.283556541
208,0.371621,-3.281584,-25.628165,-0.494182,-0.669093,-0.006834,6587.283992127
209,0.263504,-3.942326,-26.373542,-0.555112,-0.654679,-0.00714,6587.284435768
210,0.472005,-4.466739,-27.527555,-0.583463,-0.670076,-0.008058,6587.284844169
211,0.716147,-4.768467,-28.96847,-0.599504,-0.683916,-0.013473,6587.285279107
212,1.087573,-5.486214,-29.681663,-0.661193,-0.715259,-0.017654,6587.285718582
213,1.723951,-5.793592,-30.532841,-0.689976,-0.756506,-0.026226,6587.28614339
214,2.032897,-6.284227,-31.279154,-0.731194,-0.786893,-0.032093,6587.286565347
215,2.093323,-6.703382,-32.355777,-0.758919,-0.793786,-0.035523,6587.287004988
216,2.003876,-7.13915,-33.275361,-0.804748,-0.793332,-0.037466,6587.287417408
217,1.765822,-7.104486,-34.698058,-0.807691,-0.783957,-0.041674,6587.287852216
218,1.349344,-7.281192,-34.844404,-0.828065,-0.753693,-0.038634,6587.288305875
219,0.838047,-7.188539,-35.357127,-0.799127,-0.729714,-0.02945,6587.288850349
220,0.30544,-6.738724,-36.369032,-0.77426,-0.678383,-0.035347,6587.289287453
221,0.190251,-6.787605,-36.157117,-0.756921,-0.661035,-0.026795,6587.289713132
222,-0.087185,-6.678661,-36.218996,-0.76453,-0.63297,-0.026705,6587.29013244
223,-0.191654,-6.886561,-36.769206,-0.77992,-0.629671,-0.023339,6587.290576378
224,-0.155007,-7.050742,-37.471845,-0.795602,-0.630615,-0.029265,6587.290997853
225,-0.385304,-7.20804,-39.052163,-0.793495,-0.616762,-0.027075,6587.291426031
226,-0.608254,-7.370839,-40.664677,-0.822275,-0.596501,-0.037315,6587.291862321
